HHID,Semel,HHsize,HHChild8,Sector,HHVeh,HHBikes,HHUnitArea,Day1,Day2,NewTaz,StatZn,Status,HHType,Mosad,WF,Source,HHMembers,Version
640015040,6400,3,0,1,2,0,250,15/06/2014,,2017,54,1,22,1,45.228642,3,|3|3|4|,1.06
640015051,6400,5,2,1,2,4,180,26/06/2014,,2008,54,1,22,1,101.914688,3,|3|3|4|4|4|,1.06
640015061,6400,3,1,1,1,2,100,17/06/2014,,2017,54,1,22,1,101.914688,3,|3|3|4|,1.06
640015070,6400,2,0,1,2,1,999,16/06/2014,,2017,54,1,21,1,101.914688,3,|2|2|,1.06
640015100,6400,2,0,1,2,2,140,09/06/2014,,2017,54,1,21,1,101.914688,3,|2|2|,1.06
640015120,6400,1,0,1,1,0,998,09/06/2014,,2017,54,1,10,1,101.914688,3,|1|,1.06
640015130,6400,1,0,1,1,0,140,09/06/2014,,2017,54,1,10,1,45.228642,3,|1|,1.06
640015140,6400,4,1,1,2,1,100,23/06/2014,,2017,54,1,22,1,101.914688,3,|3|3|4|4|,1.06
640015151,6400,1,0,1,0,1,40,30/06/2014,,2017,54,1,10,1,45.228642,3,|1|,1.06
640016020,6400,3,0,1,3,1,200,16/06/2014,,2017,54,1,22,1,45.228642,3,|3|3|4|,1.06
640016040,6400,4,2,1,2,1,80,16/06/2014,,2017,54,1,22,1,101.914688,3,|3|3|4|4|,1.06
640016050,6400,2,0,1,4,1,999,17/06/2014,,2017,54,1,22,1,45.228642,3,|3|3|,1.06
640016070,6400,2,0,1,2,2,999,23/06/2014,,2017,54,1,21,1,45.228642,3,|2|2|,1.06
640016080,6400,2,0,1,2,3,150,17/06/2014,,2017,54,1,21,1,45.228642,3,|2|2|,1.06
640016090,6400,2,0,1,2,0,999,18/06/2014,,2017,54,1,21,1,101.914688,3,|2|2|,1.06
640016131,6400,5,2,1,2,4,90,22/06/2014,,2017,54,1,22,1,101.914688,3,|3|3|4|4|4|,1.06
640016140,6400,2,0,1,2,0,175,18/06/2014,,2017,54,1,21,1,45.228642,3,|2|2|,1.06
640016150,6400,2,0,1,2,0,120,16/06/2014,,2017,54,1,21,1,101.914688,3,|2|2|,1.06
660001011,6600,4,0,1,0,0,998,16/01/2014,,2824,614,1,23,1,64.204605,3,|3|4|4|5|,1.06
660001050,6600,4,1,1,2,1,998,24/12/2013,,2824,614,1,21,1,106.708061,3,|2|2|5|6|,1.06
660001060,6600,3,1,1,0,0,65,26/12/2013,,2824,614,1,22,1,106.708061,3,|3|3|4|,1.06
660001080,6600,1,0,1,1,0,999,26/12/2013,,2822,614,1,10,1,64.204605,3,|1|,1.06
660001101,6600,2,0,1,1,0,65,16/01/2014,,2822,614,1,21,1,64.204605,3,|2|2|,1.06
660001110,6600,5,0,1,2,3,90,25/12/2013,,2823,614,1,22,1,64.204605,3,|3|3|4|4|4|,1.06
660001130,6600,3,0,1,2,1,200,01/01/2014,,2822,614,1,22,1,106.708061,3,|3|3|4|,1.06
660001140,6600,2,0,1,2,1,998,20/01/2014,,2822,614,1,21,1,64.204605,3,|2|2|,1.06
660002011,6600,5,0,1,1,0,998,19/01/2014,,2826,614,1,22,1,64.204605,3,|3|3|4|4|4|,1.06
660002020,6600,2,0,1,0,0,65,01/01/2014,,2823,614,1,23,1,106.708061,3,|3|4|,1.06
660002031,6600,5,0,1,2,0,998,19/01/2014,,2823,614,1,22,1,106.708061,3,|3|3|4|4|4|,1.06
660002050,6600,5,1,1,2,1,999,12/01/2014,,2811,614,1,22,1,106.708061,3,|3|3|4|4|4|,1.06
660002060,6600,2,0,1,1,0,70,15/01/2014,,2824,614,1,21,1,64.204605,3,|2|2|,1.06
660002081,6600,1,0,1,0,0,998,19/01/2014,,2824,614,1,10,1,106.708061,3,|1|,1.06
660002090,6600,4,0,3,1,0,998,05/01/2014,,2824,614,1,22,1,106.708061,3,|3|3|4|4|,1.06
660002101,6600,2,0,1,1,0,70,20/01/2014,,2824,614,1,21,1,64.204605,3,|2|2|,1.06
660002111,6600,3,0,1,2,0,998,19/01/2014,,2824,614,1,22,1,106.708061,3,|3|3|4|,1.06
660002121,6600,2,0,1,1,0,96,19/01/2014,,2824,614,1,21,1,64.204605,3,|2|2|,1.06
660002141,6600,1,0,1,0,0,999,19/01/2014,,2824,614,1,10,1,106.708061,3,|1|,1.06
660003021,6600,3,0,1,1,0,100,05/02/2014,,2824,614,1,23,1,106.708061,3,|3|4|4|,1.06
660003050,6600,2,0,1,0,0,85,28/01/2014,,2824,614,1,21,1,64.204605,3,|2|2|,1.06
660003080,6600,5,2,1,2,3,85,02/02/2014,,2824,614,1,22,1,106.708061,3,|3|3|4|4|4|,1.06
660003091,6600,1,0,1,1,0,95,29/01/2014,,2822,614,1,10,1,64.204605,3,|1|,1.06
660003101,6600,4,0,1,2,2,100,12/02/2014,,2824,614,1,22,1,106.708061,3,|2|2|4|5|,1.06
660003110,6600,2,0,1,1,0,90,29/01/2014,,2824,614,1,21,1,64.204605,3,|2|2|,1.06
660003120,6600,3,1,1,1,0,90,12/02/2014,,2824,614,1,22,1,106.708061,3,|3|3|4|,1.06
660003130,6600,1,0,1,0,0,85,04/02/2014,,2824,614,1,10,1,64.204605,3,|1|,1.06
660003140,6600,2,0,1,1,0,80,16/02/2014,,2822,614,1,21,1,64.204605,3,|2|2|,1.06
660004010,6600,2,0,1,1,0,70,13/03/2014,,2824,614,1,23,1,106.708061,3,|3|4|,1.06
660004030,6600,2,0,1,1,1,85,31/03/2014,,2824,614,1,21,1,64.204605,3,|2|2|,1.06
660004040,6600,2,0,1,1,0,100,05/03/2014,,2822,614,1,21,1,64.204605,3,|2|2|,1.06
660004051,6600,2,0,1,1,0,100,05/03/2014,,2822,614,1,21,1,64.204605,3,|2|2|,1.06
660004060,6600,1,0,1,0,0,120,10/03/2014,,2822,614,1,10,1,106.708061,3,|1|,1.06
660004070,6600,8,3,3,2,3,85,26/02/2014,,2824,614,1,22,1,106.708061,3,|3|3|4|4|4|4|4|4|,1.06
660004080,6600,5,0,1,2,0,110,11/03/2014,,2824,614,1,22,1,106.708061,3,|3|3|4|4|4|,1.06
660004090,6600,2,0,1,1,0,35,10/03/2014,,2822,614,1,21,1,106.708061,3,|2|2|,1.06
660004110,6600,4,0,1,3,0,140,31/03/2014,,2920,614,1,23,1,64.204605,3,|3|4|4|4|,1.06
660004120,6600,4,2,1,1,1,95,13/03/2014,,2824,614,1,22,1,64.204605,3,|3|3|4|4|,1.06
660004130,6600,4,0,1,1,3,85,26/02/2014,,2824,614,1,22,1,64.204605,3,|3|3|4|4|,1.06
660004140,6600,3,0,1,1,0,85,01/04/2014,,2824,614,1,22,1,106.708061,3,|3|3|4|,1.06
660004150,6600,5,0,1,2,0,92,13/03/2014,,2824,614,1,22,1,64.204605,3,|3|3|4|4|4|,1.06
660005010,6600,2,0,1,1,0,92,01/04/2014,,2824,614,1,21,1,64.204605,3,|2|2|,1.06
660005030,6600,5,0,1,2,0,100,18/03/2014,,2824,614,1,22,1,106.708061,3,|3|3|4|4|4|,1.06
660005040,6600,2,0,1,0,2,60,19/03/2014,,2824,614,1,23,1,106.708061,3,|3|4|,1.06
660005100,6600,5,0,1,1,1,105,19/03/2014,,2824,614,1,22,1,64.204605,3,|3|3|4|4|4|,1.06
660005130,6600,6,4,3,0,1,80,24/03/2014,,2824,614,1,22,1,64.204605,3,|3|3|4|4|4|4|,1.06
660006020,6600,5,0,1,1,1,90,24/12/2013,,2829,335,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660006061,6600,6,3,3,0,3,65,13/01/2014,,2830,335,1,23,1,53.258076,3,|3|4|4|4|6|6|,1.06
660006081,6600,1,0,1,0,0,120,09/01/2014,,2829,335,1,10,1,53.258076,3,|1|,1.06
660006090,6600,1,0,1,1,0,70,02/02/2014,,2831,335,1,10,1,78.517395,3,|1|,1.06
660006100,6600,1,0,1,0,0,62,25/12/2013,,2831,335,1,10,1,78.517395,3,|1|,1.06
660006120,6600,5,3,1,2,1,85,30/12/2013,,2830,335,1,22,1,53.258076,3,|3|3|4|4|4|,1.06
660007020,6600,4,0,3,1,0,80,01/01/2014,,2829,335,1,22,1,53.258076,3,|3|3|4|4|,1.06
660007030,6600,4,1,1,2,0,80,26/01/2014,,2829,335,1,22,1,53.258076,3,|3|3|4|4|,1.06
660007060,6600,3,0,1,1,0,70,14/01/2014,,2829,335,1,22,1,53.258076,3,|3|3|4|,1.06
660007071,6600,2,0,1,0,0,95,28/01/2014,,2829,335,1,21,1,126.560623,3,|2|2|,1.06
660007090,6600,3,1,1,0,2,76,13/01/2014,,2829,335,1,22,1,78.517395,3,|3|3|4|,1.06
660007111,6600,2,0,1,1,0,80,30/01/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660007140,6600,2,0,1,1,1,100,07/01/2014,,2830,335,1,23,1,53.258076,3,|3|4|,1.06
660007151,6600,2,0,1,1,0,70,28/01/2014,,2829,335,1,23,1,53.258076,3,|3|4|,1.06
660008020,6600,2,0,3,1,1,88,05/02/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660008050,6600,3,0,1,1,0,999,09/02/2014,,2829,335,1,22,1,53.258076,3,|3|3|4|,1.06
660008070,6600,3,0,1,1,3,90,05/02/2014,,2829,335,1,22,1,78.517395,3,|3|3|4|,1.06
660008100,6600,2,0,1,1,0,90,30/01/2014,,2829,335,1,21,1,78.517395,3,|2|2|,1.06
660008110,6600,2,0,3,1,0,60,27/01/2014,,2829,335,1,21,1,78.517395,3,|2|2|,1.06
660008150,6600,2,0,1,1,0,90,05/02/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660009010,6600,2,0,1,0,0,80,21/01/2014,,2829,335,1,21,1,78.517395,3,|2|2|,1.06
660009040,6600,2,0,1,1,0,90,21/01/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660009050,6600,1,0,1,1,0,999,03/02/2014,,2829,335,1,10,1,53.258076,3,|1|,1.06
660009061,6600,2,0,1,1,0,100,27/01/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660009081,6600,2,0,1,1,0,95,29/01/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660009090,6600,1,0,2,1,0,100,28/01/2014,,2829,335,1,10,1,53.258076,3,|1|,1.06
660009100,6600,1,0,1,1,0,80,06/02/2014,,2829,335,1,10,1,78.517395,3,|1|,1.06
660009130,6600,4,0,1,2,0,100,22/01/2014,,2830,335,1,22,1,53.258076,3,|3|3|4|6|,1.06
660009141,6600,1,0,3,0,0,60,28/01/2014,,2829,335,1,10,1,78.517395,3,|1|,1.06
660009150,6600,3,0,1,0,0,70,21/01/2014,,2829,335,1,21,1,53.258076,3,|2|2|8|,1.06
660010010,6600,2,0,1,2,0,80,15/01/2014,,2829,335,1,21,1,78.517395,3,|2|2|,1.06
660010031,6600,5,2,1,1,3,100,20/01/2014,,2829,335,1,22,1,53.258076,3,|3|3|4|4|4|,1.06
660010050,6600,2,0,1,1,0,100,16/01/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660010070,6600,5,1,1,1,0,100,15/01/2014,,2829,335,1,22,1,53.258076,3,|3|3|4|4|4|,1.06
660010080,6600,4,0,1,2,0,100,12/01/2014,,2829,335,1,22,1,53.258076,3,|3|3|4|4|,1.06
660010090,6600,2,0,1,1,0,100,09/01/2014,,2829,335,1,23,1,53.258076,3,|3|4|,1.06
660010100,6600,2,0,1,2,0,120,19/01/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660010130,6600,2,0,1,2,0,140,12/01/2014,,2829,335,1,21,1,53.258076,3,|2|2|,1.06
660010140,6600,5,2,1,2,4,100,19/01/2014,,2829,335,1,22,1,53.258076,3,|2|2|4|4|5|,1.06
660010150,6600,1,0,1,1,0,80,14/01/2014,,2831,335,1,10,1,53.258076,3,|1|,1.06
660011020,6600,5,0,1,1,0,110,18/02/2014,,2845,415,1,22,1,126.560623,3,|3|3|4|4|4|,1.06
660011080,6600,4,0,1,2,0,200,25/02/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|4|,1.06
660011090,6600,5,0,1,2,1,120,16/02/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|4|4|,1.06
660011111,6600,3,0,1,3,0,120,16/02/2014,,2845,414,1,22,1,78.517395,3,|3|3|4|,1.06
660011130,6600,3,0,1,1,1,120,25/02/2014,,2845,414,1,21,1,53.258076,3,|2|2|6|,1.06
660012070,6600,2,0,1,2,0,999,31/03/2014,,2845,414,1,21,1,78.517395,3,|2|2|,1.06
660012110,6600,2,0,1,2,0,998,31/03/2014,,2845,414,1,21,1,53.258076,3,|2|2|,1.06
660012140,6600,4,0,3,3,0,999,01/04/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|4|,1.06
660013010,6600,3,0,1,0,0,999,02/04/2014,,2845,414,1,23,1,126.560623,3,|3|4|6|,1.06
660013020,6600,5,1,1,2,3,200,27/04/2014,,2845,415,1,22,1,53.258076,3,|3|3|4|4|4|,1.06
660013031,6600,5,1,1,2,0,999,01/05/2014,,2845,414,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660013041,6600,4,0,1,1,2,110,01/05/2014,,2845,414,1,22,1,78.517395,3,|3|3|4|4|,1.06
660013050,6600,4,0,1,2,1,213,02/04/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|6|,1.06
660013061,6600,2,0,3,1,0,999,01/05/2014,,2856,415,1,21,1,78.517395,3,|2|2|,1.06
660013071,6600,5,0,1,2,3,100,27/04/2014,,2845,415,1,22,1,126.560623,3,|3|3|4|4|4|,1.06
660013080,6600,5,0,1,2,3,120,03/04/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|4|4|,1.06
660013110,6600,4,1,1,2,4,120,29/04/2014,,2845,414,1,22,1,126.560623,3,|3|3|4|4|,1.06
660014010,6600,2,0,1,1,0,75,02/04/2014,,2844,414,1,21,1,78.517395,3,|2|2|,1.06
660014050,6600,2,0,3,2,0,999,02/04/2014,,2845,414,1,21,1,53.258076,3,|2|2|,1.06
660014080,6600,6,0,1,2,1,999,02/04/2014,,2845,414,1,22,1,78.517395,3,|3|3|4|4|4|4|,1.06
660014090,6600,6,3,1,1,1,999,03/04/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|4|4|4|,1.06
660014100,6600,4,0,1,3,0,998,03/04/2014,,2845,414,1,21,1,53.258076,3,|3|4|6|6|,1.06
660014110,6600,1,0,1,1,0,998,27/04/2014,,2845,414,1,10,1,53.258076,3,|1|,1.06
660014150,6600,4,0,1,2,0,998,28/04/2014,,2836,413,1,22,1,53.258076,3,|3|3|4|4|,1.06
660015031,6600,2,0,1,1,0,999,28/04/2014,,2843,413,1,21,1,78.517395,3,|2|2|,1.06
660015060,6600,4,0,1,1,0,999,29/04/2014,,2844,413,1,22,1,126.560623,3,|3|3|4|4|,1.06
660015070,6600,5,1,1,2,0,999,30/04/2014,,2843,413,1,22,1,53.258076,3,|3|3|4|4|4|,1.06
660015090,6600,4,1,1,2,0,998,29/04/2014,,2844,413,1,22,1,78.517395,3,|3|3|4|4|,1.06
660015100,6600,2,0,1,1,0,999,28/04/2014,,2843,413,1,21,1,126.560623,3,|2|2|,1.06
660015110,6600,3,0,1,2,0,998,04/05/2014,,2844,413,1,22,1,78.517395,3,|3|3|4|,1.06
660015121,6600,4,0,1,1,0,998,29/04/2014,,2844,413,1,22,1,78.517395,3,|3|3|4|4|,1.06
660015150,6600,4,0,1,1,0,999,29/04/2014,,2844,413,1,22,1,78.517395,3,|3|3|4|4|,1.06
660016011,6600,2,0,1,1,0,999,28/05/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660016020,6600,7,5,3,0,0,999,15/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|4|4|,1.06
660016030,6600,4,0,1,2,0,999,15/05/2014,,2858,214,1,22,1,78.517395,3,|3|3|4|6|,1.06
660016040,6600,2,0,1,0,0,999,15/05/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660016050,6600,5,0,1,2,0,999,12/05/2014,,2858,214,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660016070,6600,2,0,1,2,0,999,21/05/2014,,2858,214,1,21,1,78.517395,3,|2|2|,1.06
660016080,6600,4,0,1,2,0,999,18/05/2014,,2858,214,1,22,1,78.517395,3,|3|3|4|6|,1.06
660016091,6600,1,0,1,0,0,999,26/05/2014,,2858,214,1,10,1,78.517395,3,|1|,1.06
660016100,6600,2,0,1,1,0,998,14/05/2014,,2856,214,1,23,1,78.517395,3,|3|4|,1.06
660016110,6600,4,0,1,1,0,999,21/05/2014,,2856,214,1,23,1,78.517395,3,|3|4|4|4|,1.06
660016130,6600,3,0,1,1,0,999,20/05/2014,,2841,214,1,22,1,78.517395,3,|3|3|4|,1.06
660017010,6600,3,0,1,1,0,999,30/04/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|,1.06
660017021,6600,3,0,1,2,0,999,11/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|,1.06
660017031,6600,2,0,3,0,0,999,13/05/2014,,2841,214,1,21,1,78.517395,3,|2|2|,1.06
660017041,6600,4,1,1,1,0,998,18/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|,1.06
660017050,6600,5,1,1,1,0,998,12/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660017070,6600,4,2,1,1,0,999,11/05/2014,,2858,214,1,22,1,78.517395,3,|3|3|4|4|,1.06
660017081,6600,1,0,1,1,0,999,14/05/2014,,2856,214,1,10,1,78.517395,3,|1|,1.06
660017090,6600,5,0,1,1,1,998,30/04/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660017100,6600,2,0,1,2,0,998,11/05/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660017120,6600,5,0,1,1,0,999,01/05/2014,,2858,214,1,23,1,78.517395,3,|3|4|4|4|4|,1.06
660017131,6600,3,1,3,2,0,999,11/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|,1.06
660017140,6600,1,0,1,1,0,998,20/05/2014,,2856,214,1,10,1,78.517395,3,|1|,1.06
660017150,6600,4,0,1,1,0,998,08/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|,1.06
660018010,6600,2,0,1,0,1,999,20/05/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660018021,6600,2,0,1,1,0,998,19/06/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660018040,6600,3,0,1,1,0,998,20/05/2014,,2856,214,1,23,1,78.517395,3,|3|4|4|,1.06
660018060,6600,4,0,1,2,0,999,08/06/2014,,2856,214,1,21,1,78.517395,3,|3|4|6|6|,1.06
660018070,6600,2,0,1,1,0,999,20/05/2014,,2841,214,1,21,1,78.517395,3,|2|2|,1.06
660018080,6600,2,0,1,1,0,999,20/05/2014,,2856,214,1,23,1,78.517395,3,|3|4|,1.06
660018091,6600,2,0,1,1,0,998,10/06/2014,,2841,214,1,21,1,78.517395,3,|2|2|,1.06
660018101,6600,2,0,1,2,0,999,17/06/2014,,2841,214,1,21,1,78.517395,3,|2|2|,1.06
660018110,6600,5,3,1,2,0,999,21/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660018120,6600,2,0,1,2,0,999,26/05/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660018130,6600,2,0,1,3,0,998,22/05/2014,,2858,214,1,21,1,78.517395,3,|2|2|,1.06
660018140,6600,6,4,3,0,0,998,21/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|4|,1.06
660018151,6600,2,0,1,1,0,999,02/06/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660019010,6600,2,0,1,2,0,999,28/05/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660019020,6600,5,0,1,1,0,998,27/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660019050,6600,2,0,1,1,0,999,12/06/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660019070,6600,4,0,1,2,0,999,23/06/2014,,2841,214,1,22,1,78.517395,3,|3|3|4|4|,1.06
660019080,6600,6,0,1,2,0,999,10/06/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|4|,1.06
660019100,6600,5,0,1,4,0,998,29/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|6|6|,1.06
660019130,6600,3,1,1,1,0,999,27/05/2014,,2841,214,1,22,1,78.517395,3,|3|3|4|,1.06
660019140,6600,2,0,1,1,0,998,17/06/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660019150,6600,2,0,1,1,0,999,01/06/2014,,2858,214,1,21,1,78.517395,3,|2|2|,1.06
660020010,6600,5,0,1,0,0,100,01/06/2014,,2858,214,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660020050,6600,9,5,3,0,1,100,01/06/2014,,2856,214,1,22,1,78.517395,3,|2|2|4|4|4|4|4|5|6|,1.06
660020060,6600,2,0,1,1,0,90,28/05/2014,,2856,214,1,21,1,78.517395,3,|2|2|,1.06
660020061,6600,5,3,1,1,0,85,09/06/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|,1.06
660020081,6600,3,1,1,1,0,95,09/06/2014,,2858,214,1,22,1,78.517395,3,|3|3|4|,1.06
660020110,6600,4,0,1,1,0,100,29/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|,1.06
660020140,6600,4,0,1,1,2,95,01/06/2014,,2858,214,1,22,1,78.517395,3,|3|3|4|4|,1.06
660020150,6600,6,1,1,2,3,100,28/05/2014,,2856,214,1,22,1,78.517395,3,|3|3|4|4|4|4|,1.06
660021060,6600,3,0,1,2,1,999,29/05/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|,1.06
660021070,6600,5,0,3,1,0,999,29/05/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|4|4|,1.06
660021100,6600,7,1,3,2,0,999,10/06/2014,,2841,414,1,22,1,53.258076,3,|3|3|4|4|4|4|4|,1.06
660021120,6600,5,2,1,1,4,999,10/06/2014,,2845,414,1,22,1,126.560623,3,|3|3|4|4|4|,1.06
660021131,6600,4,0,1,2,2,999,29/06/2014,,2844,413,1,22,1,126.560623,3,|3|3|4|4|,1.06
660021140,6600,3,0,1,3,0,999,29/05/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|,1.06
660023020,6600,4,2,1,2,1,999,17/06/2014,,2845,414,1,22,1,53.258076,3,|3|3|4|4|,1.06
660023050,6600,2,0,1,2,0,999,17/06/2014,,2845,414,1,21,1,53.258076,3,|2|2|,1.06
660023071,6600,4,0,3,1,0,999,23/06/2014,,2843,413,1,22,1,53.258076,3,|3|3|4|4|,1.06
660024030,6600,2,0,1,1,0,999,23/06/2014,,2822,334,1,21,1,64.204605,3,|2|2|,1.06
660024060,6600,2,0,1,1,0,999,24/06/2014,,2830,334,1,21,1,64.204605,3,|2|2|,1.06
660024070,6600,2,0,1,1,0,100,26/06/2014,,2830,334,1,21,1,106.708061,3,|2|2|,1.06
660024090,6600,1,0,1,1,0,90,23/06/2014,,2830,334,1,10,1,64.204605,3,|1|,1.06
660024120,6600,2,0,1,1,0,100,23/06/2014,,2830,334,1,21,1,64.204605,3,|2|2|,1.06
660024130,6600,5,2,1,1,1,95,24/06/2014,,2830,334,1,22,1,64.204605,3,|3|3|4|4|6|,1.06
660024150,6600,3,0,1,1,0,90,23/06/2014,,2830,334,1,22,1,64.204605,3,|3|3|4|,1.06
660025010,6600,2,0,1,2,0,120,25/06/2014,,2830,334,1,21,1,64.204605,3,|2|2|,1.06
660025020,6600,1,0,1,1,0,100,24/06/2014,,2830,334,1,10,1,64.204605,3,|1|,1.06
660025030,6600,2,0,1,1,0,75,29/06/2014,,2830,334,1,21,1,64.204605,3,|2|2|,1.06
660025040,6600,2,0,1,1,0,120,23/06/2014,,2830,334,1,21,1,64.204605,3,|2|2|,1.06
660025060,6600,4,2,1,1,0,90,30/06/2014,,2832,334,1,22,1,106.708061,3,|3|3|4|4|,1.06
660025070,6600,2,0,1,1,0,100,25/06/2014,,2830,334,1,21,1,64.204605,3,|2|2|,1.06
660025080,6600,1,0,1,1,0,60,25/06/2014,,2822,334,1,10,1,64.204605,3,|1|,1.06
660025100,6600,5,0,1,4,0,999,26/06/2014,,2830,334,1,22,1,64.204605,3,|3|3|4|4|4|,1.06
660026010,6600,3,2,1,0,1,85,30/06/2014,,2828,611,1,23,1,106.708061,3,|3|4|4|,1.06
660026020,6600,2,0,1,0,0,100,30/06/2014,,2828,611,1,31,1,106.708061,3,|8|9|,1.06
660026050,6600,3,0,1,2,0,999,30/06/2014,,2828,611,1,22,1,106.708061,3,|3|3|4|,1.06
660026090,6600,2,0,1,0,0,65,29/06/2014,,2828,611,1,23,1,64.204605,3,|3|4|,1.06
660026110,6600,2,0,1,1,0,100,30/06/2014,,2828,611,1,21,1,106.708061,3,|2|2|,1.06
660026130,6600,1,0,1,0,0,85,29/06/2014,,2828,611,1,10,1,106.708061,3,|1|,1.06
660026150,6600,4,2,1,1,0,110,29/06/2014,,2828,611,1,22,1,106.708061,3,|3|3|4|4|,1.06
690001011,6900,3,1,1,1,0,110,31/03/2014,,3111,22,1,22,1,89.060631,3,|3|3|4|,1.06
690001031,6900,4,0,1,1,1,115,12/03/2014,,3111,22,1,22,1,89.060631,3,|3|3|4|4|,1.06
690001040,6900,6,0,1,3,3,134,06/03/2014,,3111,22,1,22,1,89.060631,3,|2|2|4|4|4|5|,1.06
690001060,6900,4,0,1,2,1,180,11/03/2014,,3111,22,1,22,1,37.577076,3,|3|3|4|4|,1.06
690001070,6900,2,0,1,2,0,120,10/03/2014,,3111,22,1,21,1,89.060631,3,|2|2|,1.06
690001080,6900,5,1,1,2,5,75,04/03/2014,,3111,22,1,22,1,37.577076,3,|3|3|4|4|4|,1.06
690001090,6900,2,0,1,1,0,100,10/03/2014,,3111,22,1,21,1,89.060631,3,|2|2|,1.06
690001101,6900,3,1,1,2,0,999,27/03/2014,,3111,22,1,22,1,89.060631,3,|3|3|4|,1.06
690001111,6900,1,0,1,0,0,85,26/03/2014,,3111,22,1,10,1,37.577076,3,|1|,1.06
690001130,6900,1,0,1,1,0,100,06/03/2014,,3111,22,1,10,1,37.577076,3,|1|,1.06
690001140,6900,3,1,1,2,1,120,11/03/2014,,3111,22,1,22,1,89.060631,3,|3|3|4|,1.06
690001150,6900,2,0,3,1,0,140,18/03/2014,,3111,22,1,21,1,37.577076,3,|2|2|,1.06
690002010,6900,2,0,1,1,0,999,24/03/2014,,3111,22,1,21,1,89.060631,3,|2|2|,1.06
690002020,6900,3,0,1,3,0,151,13/03/2014,,3111,22,1,22,1,89.060631,3,|3|3|4|,1.06
690002031,6900,3,1,1,1,1,40,12/03/2014,,3111,22,1,22,1,37.577076,3,|3|3|4|,1.06
690002040,6900,4,0,1,3,0,200,19/03/2014,,3102,22,1,22,1,37.577076,3,|3|3|4|4|,1.06
690002051,6900,2,0,3,1,0,150,26/03/2014,,3111,22,1,21,1,37.577076,3,|2|2|,1.06
690002061,6900,2,0,1,2,0,250,19/03/2014,,3110,32,1,21,1,37.577076,3,|2|2|,1.06
690002070,6900,4,0,1,2,4,998,18/03/2014,,3110,32,1,22,1,37.577076,3,|3|3|4|4|,1.06
690002080,6900,1,0,1,1,0,999,12/05/2014,,3110,32,1,10,1,37.577076,3,|1|,1.06
690002090,6900,2,0,1,2,1,999,15/05/2014,,3110,32,1,21,1,89.060631,3,|2|2|,1.06
690002100,6900,4,2,1,1,2,999,19/03/2014,,3110,32,1,22,1,37.577076,3,|3|3|4|4|,1.06
